essay_id,prompt_id,readability grades-Kincaid,readability grades-ARI,readability grades-Coleman-Liau,readability grades-FleschReadingEase,readability grades-GunningFogIndex,readability grades-LIX,readability grades-SMOGIndex,readability grades-RIX,readability grades-DaleChallIndex,sentence info-characters_per_word,sentence info-syll_per_word,sentence info-words_per_sentence,sentence info-sentences_per_paragraph,sentence info-type_token_ratio,sentence info-characters,sentence info-syllables,sentence info-words,sentence info-wordtypes,sentence info-sentences,sentence info-paragraphs,sentence info-long_words,sentence info-complex_words,sentence info-complex_words_dc,word usage-tobeverb,word usage-auxverb,word usage-conjunction,word usage-pronoun,word usage-preposition,word usage-nominalization,sentence beginnings-pronoun,sentence beginnings-interrogative,sentence beginnings-article,sentence beginnings-subordination,sentence beginnings-conjunction,sentence beginnings-preposition
9260,4,6.871075268817204,8.70559139784946,7.48821730107527,82.60994623655915,10.63225806451613,34.10752688172043,9.055300708194984,2.7777777777777777,7.293233333333333,4.204301075268817,1.2204301075268817,20.666666666666668,9.0,0.6182795698924731,782,227,186,115,9,1,25,11,31,4,8,6,30,25,1,1,1,1,1,0,0
9261,4,10.663333333333338,15.079,10.064272900000006,72.04500000000002,16.0,50.0,12.486832980505138,6.0,7.756166666666666,4.566666666666666,1.2333333333333334,30.0,1.0,0.8333333333333334,137,37,30,25,1,1,6,3,5,1,1,0,7,4,0,0,0,1,0,0,0
9262,4,3.8072727272727285,5.492651515151515,6.636716295454544,93.88924242424243,7.684848484848485,23.757575757575758,7.47213595499958,1.3333333333333333,8.311466666666668,4.159090909090909,1.1590909090909092,14.666666666666666,3.0,0.8863636363636364,183,51,44,39,3,1,4,2,11,0,5,1,6,6,0,1,0,1,0,0,0
9263,4,2.906470588235294,5.167520361990952,6.9778870823529395,97.51604072398192,7.58371040723982,26.606334841628957,7.803844614152614,1.7692307692307692,8.279056561085973,4.258823529411765,1.1352941176470588,13.076923076923077,13.0,0.5647058823529412,724,193,170,96,13,1,23,10,43,6,6,7,16,24,2,4,1,3,0,1,3
9264,4,4.974441558441558,6.486298701298701,7.515486331168837,86.82737662337664,10.056103896103899,34.23116883116883,9.70820393249937,2.9,8.399106233766233,4.292207792207792,1.2337662337662338,15.4,10.0,0.5974025974025974,661,190,154,92,10,1,29,15,39,5,5,7,16,20,0,3,1,1,0,0,1
9265,4,5.744117647058825,8.674068627450978,6.32681042647059,94.25186274509805,10.243137254901962,31.490196078431374,7.47213595499958,2.0,7.082825490196078,3.985294117647059,1.0588235294117647,22.666666666666668,3.0,0.7205882352941176,271,72,68,49,3,1,6,2,10,3,3,3,10,6,0,1,1,0,0,1,1
9266,4,4.308888888888891,5.834999999999997,9.331000277777779,80.20000000000002,8.044444444444444,25.666666666666668,8.477225575051662,1.5,8.469011111111111,4.833333333333333,1.3888888888888888,9.0,2.0,0.9444444444444444,87,25,18,17,2,1,3,2,5,0,0,1,2,1,0,0,0,1,0,0,0
9267,4,12.844950495049506,16.621650165016497,9.808803574257428,62.93462046204622,18.615181518151815,53.46864686468646,14.40175425099138,6.666666666666667,7.807752805280527,4.5049504950495045,1.297029702970297,33.666666666666664,3.0,0.6435643564356436,455,131,101,65,3,1,20,13,16,3,2,5,12,14,1,0,0,2,0,0,0
9268,4,3.899482758620689,5.9593103448275855,7.300125793103451,92.9312931034483,8.558620689655172,31.74137931034483,8.477225575051662,2.5,7.622596551724138,4.275862068965517,1.1724137931034482,14.5,2.0,0.7931034482758621,124,34,29,23,2,1,5,2,6,3,0,0,5,2,0,0,0,2,0,0,0
9269,4,9.106333333333332,10.248125000000002,10.219993395833338,63.97200000000002,13.513333333333334,40.03333333333333,12.16515138991168,4.0,9.523195000000001,4.6875,1.4583333333333333,19.2,5.0,0.6458333333333334,450,140,96,62,5,1,20,14,30,2,0,3,10,18,1,2,0,1,1,0,1
9270,4,12.32769230769231,16.42692307692308,6.356890153846159,76.14230769230771,17.65128205128205,54.38461538461539,10.745966692414834,6.0,6.785515384615384,3.8974358974358974,1.0769230769230769,39.0,1.0,0.6666666666666666,152,42,39,26,1,1,6,2,3,2,0,3,8,6,0,1,0,0,0,0,0
9271,4,5.854272151898737,8.894746835443037,8.230079202531645,88.26723101265824,11.444303797468354,33.67405063291139,10.245688373094719,2.75,7.014581012658228,4.341772151898734,1.1645569620253164,19.75,4.0,0.620253164556962,343,92,79,49,4,1,11,7,12,1,1,3,19,4,0,1,0,1,0,0,0
9272,4,6.310588235294119,9.23470588235294,10.128654823529416,80.09764705882354,11.505882352941178,34.64705882352941,10.745966692414834,3.0,6.3373470588235294,4.705882352941177,1.2941176470588236,17.0,1.0,1.0,80,22,17,17,1,1,3,2,2,0,1,0,3,2,0,1,0,0,0,0,0
9273,4,4.372368421052634,6.219087719298244,6.964006715789477,91.9157456140351,8.017543859649123,26.35964912280702,7.47213595499958,1.6666666666666667,8.078464912280701,4.189473684210526,1.168421052631579,15.833333333333334,6.0,0.6736842105263158,398,111,95,64,6,1,10,4,22,5,4,5,9,12,0,2,0,2,0,0,0
9274,4,5.902777777777779,8.346,6.011619711111116,92.81750000000002,11.222222222222223,29.166666666666668,9.123724356957945,1.5,7.208722222222222,3.933333333333333,1.0777777777777777,22.5,4.0,0.6222222222222222,354,97,90,56,4,1,6,5,14,6,3,5,17,12,0,0,0,0,1,2,3
9275,4,11.596756756756758,16.291891891891886,7.3956884594594605,77.82054054054055,16.962162162162162,45.10810810810811,10.745966692414834,3.0,6.75197027027027,4.081081081081081,1.0810810810810811,37.0,1.0,0.7837837837837838,151,40,37,29,1,1,3,2,3,0,2,3,5,7,0,0,0,1,0,0,0
9276,4,12.042000000000005,16.33746666666667,9.65331008,68.09766666666667,16.933333333333334,47.333333333333336,12.486832980505138,4.666666666666667,8.132033333333332,4.48,1.24,33.333333333333336,3.0,0.69,448,124,100,69,3,1,14,9,18,4,2,3,8,11,0,0,0,1,0,0,0
9277,4,7.443414195867025,10.04091644204852,8.006163729559749,82.15358490566041,11.601437556154538,34.66397124887691,9.54653670707977,2.7142857142857144,7.345141150044923,4.270440251572327,1.20125786163522,22.714285714285715,7.0,0.5660377358490566,679,191,159,90,7,1,19,10,26,1,6,7,33,15,0,0,0,2,1,0,2
9278,4,4.39739393939394,5.294545454545457,7.0807351212121254,87.04609090909094,11.340606060606062,31.381818181818183,10.745966692414834,2.4,7.64061393939394,4.2727272727272725,1.2575757575757576,13.2,5.0,0.6666666666666666,282,83,66,44,5,1,12,10,14,2,2,3,7,6,1,1,0,2,0,0,0
9279,4,5.952395397489543,7.801889818688984,6.774287707112972,87.86058751743376,9.472942817294282,30.795327754532778,7.743416490252569,2.1666666666666665,7.2009775453277545,4.092050209205021,1.1673640167364017,19.916666666666668,12.0,0.5104602510460251,978,279,239,122,12,1,26,9,39,9,1,13,32,29,1,5,0,2,1,2,3
9280,4,3.0210746268656727,4.531791044776117,6.037147850746269,97.26982089552241,7.151044776119403,23.84776119402985,7.242640687119285,1.4,6.186513134328358,4.08955223880597,1.1343283582089552,13.4,5.0,0.7164179104477612,274,76,67,48,5,1,7,3,8,4,5,0,11,7,0,3,0,0,0,0,0
9281,4,5.439885714285715,7.5066514285714305,7.519915368000003,87.86680000000001,10.342857142857143,29.857142857142858,9.54653670707977,2.142857142857143,7.427574285714286,4.248,1.192,17.857142857142858,7.0,0.568,531,149,125,71,7,1,15,10,23,8,2,5,16,10,0,1,0,4,1,0,1
9282,4,7.442761904761905,10.271666666666668,6.8711599761904765,86.58557142857146,12.302222222222222,34.72380952380952,9.48074069840786,2.4,7.016816825396825,4.055555555555555,1.119047619047619,25.2,5.0,0.5714285714285714,511,141,126,72,5,1,12,7,17,2,0,7,20,19,0,3,0,1,0,0,1
9283,4,5.226428571428574,7.43842857142857,7.623857842857145,88.76107142857144,10.428571428571429,31.785714285714285,9.70820393249937,2.5,9.01592857142857,4.271428571428571,1.1857142857142857,17.5,4.0,0.6714285714285714,299,83,70,47,4,1,10,6,20,3,0,3,5,9,0,1,0,1,0,0,0
9284,4,1.9544117647058847,2.7682352941176482,5.621237882352943,96.1898529411765,6.929411764705883,26.147058823529413,7.743416490252569,1.5,8.23780588235294,4.235294117647059,1.2058823529411764,8.5,4.0,0.8823529411764706,144,41,34,30,4,1,6,3,9,1,1,1,4,0,0,0,0,0,0,0,0
9285,4,7.2572380952380975,9.39857142857143,10.437338857142855,72.9544285714286,13.862857142857145,40.60952380952381,12.486832980505138,4.0,9.733113333333332,4.761904761904762,1.380952380952381,16.8,5.0,0.7261904761904762,400,116,84,61,5,1,20,15,28,2,1,5,7,9,2,1,0,3,0,0,0
9286,4,2.833571428571428,4.678571428571431,7.420699952380954,93.4489285714286,8.009523809523811,29.547619047619047,8.477225575051662,2.0,8.668728571428572,4.428571428571429,1.2142857142857142,10.5,4.0,0.8095238095238095,186,51,42,34,4,1,8,4,12,1,0,0,7,4,0,1,0,2,0,0,0
9287,4,5.531554621848738,8.870280112044817,8.153814361344537,90.7293767507003,10.958543417366947,33.278711484593835,9.70820393249937,2.6666666666666665,8.866283753501401,4.3277310924369745,1.134453781512605,19.833333333333332,6.0,0.6050420168067226,515,135,119,72,6,1,16,9,32,3,1,4,17,7,0,2,0,2,0,0,1
9288,4,8.153240418118468,11.220810104529619,9.072979042682928,78.33670731707319,12.054355400696863,39.282229965156795,9.866065623255952,3.7142857142857144,8.649776655052264,4.445121951219512,1.2378048780487805,23.428571428571427,7.0,0.5914634146341463,729,203,164,97,7,1,26,11,40,6,0,6,21,18,1,2,1,2,0,0,1
9289,4,1.3588888888888917,2.8258333333333354,5.574428805555559,101.35000000000001,6.933333333333334,22.88888888888889,7.743416490252569,1.25,7.1531777777777785,4.194444444444445,1.1388888888888888,9.0,4.0,0.8333333333333334,151,41,36,30,4,1,5,3,7,2,0,1,10,5,1,2,0,0,0,0,1
9290,4,7.91032967032967,12.473150183150182,6.6139676703296715,92.37633699633702,14.33113553113553,40.223443223443226,10.071067811865476,3.0,8.090813553113554,3.978021978021978,0.989010989010989,30.333333333333332,3.0,0.6153846153846154,362,90,91,56,3,1,9,5,17,1,2,2,18,10,0,0,0,1,0,0,0
9291,4,12.92662408759124,16.35711678832117,9.12942469343066,63.388038321167905,16.911678832116788,50.308394160583944,12.082951062292475,5.5,7.9861759124087595,4.386861313868613,1.2846715328467153,34.25,4.0,0.6058394160583942,601,176,137,83,4,1,22,11,23,5,1,4,19,20,2,1,0,0,0,0,1
9292,4,9.676641414141418,12.021060606060608,9.314598757575762,69.76829545454547,14.54646464646465,43.94191919191919,12.287087810503355,4.75,9.250211111111112,4.474747474747475,1.3232323232323233,24.75,8.0,0.5202020202020202,886,262,198,103,8,1,38,23,55,7,2,11,14,34,5,2,0,4,0,0,1
9293,4,8.114741454864156,10.671016652059599,8.46805212269939,78.35828220858897,12.013672217353198,36.78264680105171,9.866065623255952,3.142857142857143,8.956931551270817,4.343558282208589,1.2392638036809815,23.285714285714285,3.5,0.5214723926380368,708,202,163,85,7,2,22,11,43,7,1,5,20,21,0,1,0,2,1,0,0
9294,4,3.8068205128205115,6.780000000000001,7.781929820512822,95.55484615384617,10.855384615384615,32.266666666666666,10.348469228349535,2.6,7.446798461538462,4.333333333333333,1.1282051282051282,15.6,5.0,0.6666666666666666,338,88,78,52,5,1,13,9,15,3,2,1,14,8,1,2,1,1,0,0,0
9295,4,4.9313786407767,4.920582524271843,2.8000824174757284,96.39784466019418,9.016699029126213,25.454368932038836,6.464101615137754,1.0,6.6511726213592235,3.407766990291262,1.058252427184466,20.6,5.0,0.6310679611650486,351,109,103,65,5,1,5,2,13,10,1,5,11,15,1,3,0,2,0,0,0
9296,4,16.297446808510642,22.11255319148936,8.590321957446811,61.93000000000001,22.20425531914894,59.765957446808514,13.954451150103322,6.0,9.663231914893618,4.25531914893617,1.148936170212766,47.0,1.0,0.8085106382978723,200,54,47,38,1,1,6,4,11,1,1,3,9,6,0,0,0,1,0,0,0
9297,4,2.838670886075949,4.2318143459915625,5.76917878481013,98.16197257383968,7.291983122362869,25.824894514767934,7.47213595499958,1.6666666666666667,6.887921097046414,4.050632911392405,1.1265822784810127,13.166666666666666,6.0,0.6708860759493671,320,89,79,53,6,1,10,4,13,1,2,3,14,9,0,2,0,1,1,0,0
9298,4,6.880526315789478,7.529736842105265,6.935039342105263,79.57368421052632,10.757894736842106,33.473684210526315,9.70820393249937,2.75,9.149689473684212,4.131578947368421,1.2763157894736843,19.0,4.0,0.7631578947368421,314,97,76,58,4,1,11,6,22,1,3,2,8,13,1,0,0,2,0,0,0
9299,4,2.1493243243243256,5.005135135135134,4.053393972972977,112.60344594594594,8.481081081081081,21.2027027027027,6.872983346207417,0.5,5.407613513513514,3.6486486486486487,0.8918918918918919,18.5,2.0,0.7837837837837838,135,33,37,29,2,1,1,1,2,2,2,1,7,3,0,1,0,0,0,0,0
9300,4,4.544423076923078,7.4914615384615395,8.340243953846155,91.42432692307693,10.192307692307693,28.557692307692307,9.70820393249937,2.0,7.6005,4.415384615384616,1.1692307692307693,16.25,4.0,0.676923076923077,287,76,65,44,4,1,8,6,13,1,3,3,10,5,0,2,0,2,0,0,0
9301,4,9.577616892911013,12.15999497234791,9.599944778280548,70.13192559074915,14.347109100050279,45.370035193564604,12.128709291752768,5.111111111111111,8.998437456008045,4.524886877828054,1.3212669683257918,24.555555555555557,9.0,0.5656108597285068,1000,292,221,125,9,1,46,25,58,9,4,9,34,28,5,4,0,1,0,0,0
9302,4,7.296765873015875,9.74583333333333,7.119545137566142,84.82705357142859,11.98968253968254,34.20701058201058,9.70820393249937,2.5,8.31718888888889,4.111111111111111,1.1587301587301588,23.625,8.0,0.6402116402116402,777,219,189,121,8,1,20,12,42,6,1,10,19,27,0,2,0,0,0,2,1
9303,4,6.310588235294119,7.849411764705884,8.399286882352943,80.09764705882354,11.505882352941178,28.764705882352942,10.745966692414834,2.0,6.3373470588235294,4.411764705882353,1.2941176470588236,17.0,1.0,0.8235294117647058,75,22,17,14,1,1,2,2,2,0,0,0,3,2,1,1,0,0,0,0,0
9304,4,4.82354700854701,7.2002564102564115,6.25155872649573,95.2117307692308,9.50940170940171,27.192307692307693,8.0,1.5,6.628058974358974,4.0085470085470085,1.0854700854700854,19.5,6.0,0.5726495726495726,469,127,117,67,6,1,9,5,15,4,6,6,24,14,1,1,0,2,0,1,1
9305,4,4.898846153846154,7.616474358974358,7.933900519230772,90.81282051282052,9.241025641025642,29.833333333333332,8.477225575051662,2.1666666666666665,7.836425641025641,4.326923076923077,1.1634615384615385,17.333333333333332,6.0,0.6730769230769231,450,121,104,70,6,1,13,6,22,2,1,4,16,11,0,4,0,1,0,0,0
9306,4,7.005644329896906,10.409020618556703,7.589612350515466,88.02743556701033,12.58659793814433,37.652061855670105,10.245688373094719,3.25,8.583320618556701,4.185567010309279,1.1134020618556701,24.25,4.0,0.6082474226804123,406,108,97,59,4,1,13,7,23,4,0,3,14,14,1,0,2,2,0,0,0
9307,4,5.068414634146343,7.7748780487804865,6.418729048780488,95.23725609756099,10.151219512195123,32.69512195121951,8.477225575051662,2.5,7.4775276422764225,4.024390243902439,1.0731707317073171,20.5,6.0,0.5772357723577236,495,132,123,71,6,1,15,6,22,2,2,4,19,9,1,1,0,0,1,0,0
9308,4,5.994339622641508,7.48748427672956,7.597016490566038,83.55238993710694,10.08553459119497,34.64779874213836,9.32455532033676,3.0,8.385785534591195,4.264150943396227,1.2452830188679245,17.666666666666668,3.0,0.7358490566037735,226,66,53,39,3,1,9,4,13,1,1,0,13,3,3,2,0,1,0,0,0
9309,4,6.241511627906977,8.433837209302325,6.68429924418605,88.6078488372093,10.925581395348837,33.127906976744185,9.123724356957945,2.5,7.45696976744186,4.058139534883721,1.1395348837209303,21.5,4.0,0.6511627906976745,349,98,86,56,4,1,10,5,15,6,1,0,13,12,0,0,0,2,0,0,1
9310,4,5.38520481927711,7.355662650602412,7.9906395060241024,86.01973493975905,9.049638554216868,29.853012048192774,8.477225575051662,2.2,7.693956385542169,4.349397590361446,1.2289156626506024,16.6,2.5,0.7469879518072289,361,102,83,62,5,2,11,5,17,1,1,4,7,9,0,0,0,1,1,0,1
9311,4,4.8694186046511625,7.0646511627907,4.975040232558143,98.4450581395349,10.460465116279071,30.80232558139535,8.477225575051662,2.0,0,3.7674418604651163,1.0232558139534884,21.5,2.0,0.7209302325581395,162,44,43,31,2,1,4,2,2,1,2,2,5,5,0,0,0,2,0,0,0
9312,4,8.685791505791503,11.464447876447878,7.647919583783786,79.86189189189193,14.247104247104247,41.02316602316602,11.535639569308374,3.857142857142857,8.617465250965251,4.178378378378379,1.1837837837837837,26.428571428571427,7.0,0.5405405405405406,773,219,185,100,7,1,27,17,43,5,0,6,32,24,0,0,1,1,0,0,1
9313,4,6.773333333333333,9.696470588235293,10.70511080392157,76.78000000000003,9.937254901960785,36.6078431372549,9.32455532033676,3.3333333333333335,6.646954901960784,4.803921568627451,1.3333333333333333,17.0,3.0,0.7450980392156863,245,68,51,38,3,1,10,4,7,1,4,2,5,4,0,0,0,2,0,0,0
9314,4,3.0953846153846136,4.634615384615387,6.347247846153849,96.02461538461542,8.276923076923078,28.384615384615387,8.477225575051662,2.0,7.925146153846153,4.153846153846154,1.1538461538461537,13.0,2.0,0.8076923076923077,108,30,26,21,2,1,4,2,6,0,0,0,5,2,0,2,0,0,0,0,0
9315,4,5.749323308270679,7.83075187969925,7.310819293233081,87.68383458646619,10.607518796992482,32.53383458646616,9.54653670707977,2.5714285714285716,8.021832330827067,4.195488721804511,1.1804511278195489,19.0,7.0,0.631578947368421,558,157,133,84,7,1,18,10,29,4,2,7,18,11,0,3,0,1,0,0,0
9316,4,7.5895121951219515,11.794654471544717,7.53245728658537,89.33313008130084,13.372357723577236,39.52845528455285,10.071067811865476,3.3333333333333335,8.458330894308943,4.152439024390244,1.0609756097560976,27.333333333333332,6.0,0.5365853658536586,681,174,164,88,6,1,20,10,36,5,2,8,20,20,2,2,0,1,0,1,0
9317,4,9.022322580645163,12.240967741935485,9.560326322580647,74.54848387096776,13.790967741935484,47.380645161290325,11.48528137423857,5.6,9.068757419354839,4.516129032258065,1.2661290322580645,24.8,5.0,0.5564516129032258,560,157,124,69,5,1,28,12,33,5,2,7,10,19,4,0,0,0,0,2,2
9318,4,10.27,13.038000000000004,7.51633746666667,74.86500000000001,14.666666666666666,43.333333333333336,10.745966692414834,4.0,7.756166666666666,4.133333333333334,1.2,30.0,1.0,0.8333333333333334,124,36,30,25,1,1,4,2,5,1,0,2,0,3,0,0,0,1,0,0,0
9319,4,8.670310846560849,11.041706349206343,8.73728192063492,74.97943452380954,14.31772486772487,41.085317460317455,12.287087810503355,4.125,8.985548677248676,4.386243386243386,1.2751322751322751,23.625,8.0,0.6243386243386243,829,241,189,118,8,1,33,23,50,5,3,9,28,21,2,4,0,1,0,0,0
9320,4,3.8707467532467525,6.362142857142857,5.341619727272729,101.59754870129873,9.25844155844156,33.535714285714285,7.743416490252569,2.75,7.257144155844156,3.857142857142857,1.0129870129870129,19.25,4.0,0.6233766233766234,297,78,77,48,4,1,11,3,13,5,3,2,15,7,3,2,0,0,2,0,0
9321,4,1.8873076923076937,2.826666666666668,4.987466461538464,100.82685897435898,4.948717948717949,20.064102564102562,5.23606797749979,1.0,6.360141025641026,4.0,1.123076923076923,10.833333333333334,6.0,0.7384615384615385,260,73,65,48,6,1,6,1,9,1,1,2,17,6,0,3,0,0,1,0,2
9322,4,4.862105263157897,6.786052631578947,6.006641815789475,94.04473684210527,9.705263157894738,29.526315789473685,8.477225575051662,2.0,7.072057894736842,3.973684210526316,1.105263157894737,19.0,2.0,0.8157894736842105,151,42,38,31,2,1,4,2,6,2,0,1,12,4,0,1,0,0,0,0,0
9323,4,9.822580645161292,14.885161290322579,9.229915580645166,79.85387096774195,14.980645161290324,47.12903225806451,10.745966692414834,5.0,7.720874193548386,4.419354838709677,1.1290322580645162,31.0,1.0,0.8709677419354839,137,35,31,27,1,1,5,2,5,1,1,1,9,2,0,1,0,0,0,0,0
9324,4,7.8480000000000025,11.794000000000004,8.887049200000003,83.32400000000003,11.600000000000001,53.0,8.477225575051662,7.0,7.4029,4.4,1.16,25.0,1.0,0.92,110,29,25,23,1,1,7,1,4,1,0,1,5,3,0,1,0,0,0,0,0
9325,4,7.403188405797103,9.888405797101449,7.653614845410633,82.95086956521742,11.132367149758455,35.56038647342995,8.773502691896258,2.888888888888889,8.209908695652175,4.207729468599034,1.1884057971014492,23.0,9.0,0.5362318840579711,871,246,207,111,9,1,26,10,45,6,4,6,23,23,6,1,1,3,1,0,1
9326,4,5.26722602739726,8.277054794520549,8.272118589041096,89.80440068493152,11.683561643835617,36.05821917808219,10.745966692414834,3.25,8.65142602739726,4.36986301369863,1.1643835616438356,18.25,4.0,0.5753424657534246,319,85,73,42,4,1,13,8,19,1,0,2,17,9,0,2,0,0,0,0,0
9327,4,5.845194300518134,7.623635578583766,8.59041025388601,81.80160837651124,11.200172711571675,36.29058721934369,10.58287544405155,3.25,8.85216079447323,4.461139896373057,1.2849740932642486,16.083333333333332,12.0,0.6062176165803109,861,248,193,117,12,1,39,23,54,5,0,9,26,28,2,1,0,1,2,1,3
9328,4,4.495555555555558,6.680833333333336,9.336223194444447,84.20500000000001,9.244444444444445,28.666666666666668,9.32455532033676,2.0,8.1792,4.694444444444445,1.3055555555555556,12.0,3.0,0.8333333333333334,169,47,36,30,3,1,6,4,9,1,1,1,6,2,0,0,0,2,0,1,0
9329,4,3.7330246913580254,4.363518518518518,5.7810172654321015,92.34361111111113,7.375308641975309,22.141975308641975,7.47213595499958,1.1666666666666667,7.035235802469136,4.04320987654321,1.191358024691358,13.5,12.0,0.6666666666666666,655,193,162,108,12,1,14,8,28,5,2,5,22,26,0,6,0,2,0,0,1
9330,4,8.764433497536949,10.625625615763546,9.858709848275865,69.12034482758622,13.527093596059116,42.0935960591133,12.023778112773575,4.428571428571429,8.693100985221676,4.606896551724138,1.3793103448275863,20.714285714285715,7.0,0.5724137931034483,668,200,145,83,7,1,31,19,37,3,0,2,21,24,3,3,0,3,0,0,0
9331,4,5.433483709273183,7.738212197159569,9.38583393233083,82.4280367585631,10.121637426900586,34.326649958228906,9.831300510639732,2.888888888888889,8.406019131161235,4.62406015037594,1.2932330827067668,14.777777777777779,9.0,0.5488721804511278,615,172,133,73,9,1,26,14,34,3,1,4,24,15,6,2,1,1,0,0,0
9332,4,7.774607843137257,10.437058823529412,6.904188098039217,84.74073529411767,12.55294117647059,36.28431372549019,9.70820393249937,2.75,8.152182352941177,4.0588235294117645,1.1372549019607843,25.5,4.0,0.5588235294117647,414,116,102,57,4,1,11,6,21,1,1,5,8,17,1,0,0,2,0,0,0
9333,4,9.736,9.5332,6.064720720000004,69.78800000000001,10.0,33.0,3.0,2.0,7.4029,3.92,1.32,25.0,1.0,0.88,98,33,25,22,1,1,2,0,4,4,0,1,4,4,0,1,0,0,0,0,0
9334,4,10.888461538461542,12.946153846153841,9.746701307692312,63.30653846153848,15.015384615384617,37.53846153846154,12.486832980505138,3.0,6.140715384615384,4.538461538461538,1.3846153846153846,26.0,1.0,0.8076923076923077,118,36,26,21,1,1,3,3,2,0,1,2,2,4,0,0,0,1,0,0,0
9335,4,6.93568181818182,9.60409090909091,9.388789896103894,79.62352272727276,12.375324675324675,36.133116883116884,11.215838362577491,3.25,8.077403896103895,4.545454545454546,1.2727272727272727,19.25,4.0,0.6883116883116883,350,98,77,53,4,1,13,9,17,4,0,2,13,11,2,1,0,2,0,0,1
9336,4,8.658325242718448,11.42820388349515,7.9967277184466035,78.85020631067962,13.406796116504854,39.342233009708735,10.745966692414834,3.5,8.133020388349514,4.242718446601942,1.203883495145631,25.75,4.0,0.6407766990291263,437,124,103,66,4,1,14,8,21,2,4,3,18,11,1,2,0,1,0,0,0
9337,4,6.726153846153846,6.566923076923075,8.759494410256409,69.99384615384618,9.302564102564103,28.384615384615387,9.32455532033676,2.0,7.115402564102564,4.564102564102564,1.4615384615384615,13.0,3.0,0.8974358974358975,178,57,39,35,3,1,6,4,7,2,1,2,4,5,0,1,0,2,0,0,0
9338,4,9.79625,15.029062500000002,8.815196281250003,81.82375000000002,15.3,50.75,10.745966692414834,6.0,7.6908875,4.34375,1.09375,32.0,1.0,0.8125,139,35,32,26,1,1,6,2,5,1,2,1,7,2,0,1,0,0,0,0,0
9339,4,5.181652173913044,8.248260869565215,8.155761217391305,90.68508695652176,10.403478260869566,33.61739130434783,9.48074069840786,2.8,7.466857391304348,4.3478260869565215,1.1521739130434783,18.4,5.0,0.6195652173913043,400,106,92,57,5,1,14,7,17,5,1,1,8,11,2,1,0,0,0,0,3
9340,4,8.884736842105266,12.431666666666665,9.490606552631583,76.48482456140351,13.291228070175439,42.43859649122807,10.745966692414834,4.333333333333333,9.04829649122807,4.5,1.236842105263158,25.333333333333332,3.0,0.7105263157894737,342,94,76,54,3,1,13,6,20,2,2,4,6,6,0,0,0,2,1,0,0
9341,4,7.08515037593985,9.444642857142856,7.825990644736844,82.94105263157897,12.369924812030076,40.13533834586467,10.745966692414834,4.0,8.76491015037594,4.25,1.2039473684210527,21.714285714285715,7.0,0.5131578947368421,646,183,152,78,7,1,28,14,39,7,2,2,15,21,0,1,0,0,0,1,3
9342,4,7.826613861386139,9.934950495049506,9.281133188118815,74.9280396039604,12.832475247524753,38.02178217821782,11.48528137423857,3.6,9.015845742574259,4.514851485148514,1.316831683168317,20.2,5.0,0.7128712871287128,456,133,101,72,5,1,18,12,28,1,2,4,13,12,1,2,0,3,0,0,0
9343,4,8.548773584905664,11.370943396226416,7.489623547169817,80.97146226415097,14.373584905660378,37.82075471698113,11.660254037844387,3.0,8.228069811320754,4.150943396226415,1.169811320754717,26.5,2.0,0.7924528301886793,220,62,53,42,2,1,6,5,11,3,1,0,9,7,1,1,0,1,0,0,0
9344,4,4.540000000000003,6.576666666666668,6.104748363636364,95.16666666666667,8.424242424242424,28.333333333333332,6.872983346207417,1.8333333333333333,7.129651515151515,4.0,1.1,18.333333333333332,6.0,0.6636363636363637,440,121,110,73,6,1,11,3,18,3,2,2,16,15,0,3,1,0,0,0,0
9345,4,2.4929411764705875,4.386176470588236,4.075867029411768,107.46823529411766,6.800000000000001,19.941176470588236,3.0,0.5,6.3373470588235294,3.676470588235294,0.9705882352941176,17.0,2.0,0.7352941176470589,125,33,34,25,2,1,1,0,4,1,2,2,7,2,0,2,0,0,0,0,0
9346,4,3.1247131147540976,4.75188524590164,5.425016825136613,99.82182377049182,7.630054644808744,21.260928961748633,7.183300132670378,0.9166666666666666,7.499129508196722,3.939890710382514,1.0819672131147542,15.25,12.0,0.5846994535519126,721,198,183,107,12,1,11,7,36,0,4,5,27,21,0,1,1,4,0,1,1
9347,4,5.798012422360248,7.835937888198757,8.678608643478263,82.75478260869566,12.13664596273292,35.55900621118012,11.28078671210825,3.142857142857143,8.295878881987578,4.469565217391304,1.2695652173913043,16.428571428571427,7.0,0.5652173913043478,514,146,115,65,7,1,22,16,28,5,1,3,14,11,4,2,0,2,0,0,1
9348,4,3.9847901234567935,6.033333333333331,6.545541469135806,95.34755555555556,9.93679012345679,27.31111111111111,9.48074069840786,1.8,7.364094074074075,4.111111111111111,1.123456790123457,16.2,5.0,0.6172839506172839,333,91,81,50,5,1,9,7,15,5,2,2,12,10,0,2,0,2,0,0,1
9349,4,8.510965346534654,11.480643564356434,8.351533277227723,79.01615099009904,14.456435643564356,40.101485148514854,12.082951062292475,3.75,7.233949504950495,4.306930693069307,1.2079207920792079,25.25,4.0,0.6138613861386139,435,122,101,62,4,1,15,11,15,5,1,2,13,10,0,1,1,1,1,0,0
